DateTime,Power_Training_Predicted_Values
00:00.0,48.944603
00:00.0,42.20907
00:00.0,44.560757
00:00.0,32.5694
00:00.0,28.572767
00:00.0,24.318544
00:00.0,17.719172
00:00.0,7.351633
00:00.0,14.472269
00:00.0,17.300623
00:00.0,16.575296
00:00.0,13.669553
00:00.0,21.815607
00:00.0,13.145964
00:00.0,13.511977
00:00.0,12.417197
00:00.0,27.358877
00:00.0,13.452825
00:00.0,17.368235
00:00.0,34.925785
00:00.0,32.312595
00:00.0,12.866312
00:00.0,5.624797
00:00.0,13.155634
00:00.0,11.03976
00:00.0,7.2400804
00:00.0,1.3184489
00:00.0,3.6575556
00:00.0,5.479523
00:00.0,9.8864565
00:00.0,13.145218
00:00.0,4.539268
00:00.0,2.817242
00:00.0,17.38535
00:00.0,22.293762
00:00.0,20.83261
00:00.0,19.243914
00:00.0,14.130753
00:00.0,17.114752
00:00.0,29.53411
00:00.0,45.692932
00:00.0,50.41207
00:00.0,53.392708
00:00.0,43.111523
00:00.0,53.80968
00:00.0,53.386993
00:00.0,52.72295
00:00.0,49.37171
00:00.0,44.928455
00:00.0,48.277737
00:00.0,38.655216
00:00.0,30.833918
00:00.0,28.327303
00:00.0,31.344769
00:00.0,7.764106
00:00.0,1.7649009
00:00.0,4.4400268
00:00.0,5.140536
00:00.0,3.765834
00:00.0,1.7829492
00:00.0,1.1018658
00:00.0,0.40610272
00:00.0,0.76555896
00:00.0,6.39804
00:00.0,20.039467
00:00.0,21.270048
00:00.0,42.537006
00:00.0,49.35951
00:00.0,37.467316
00:00.0,32.29128
00:00.0,45.09028
00:00.0,52.3061
00:00.0,55.173862
00:00.0,57.14264
00:00.0,57.348934
00:00.0,57.38576
00:00.0,57.849735
00:00.0,58.20284
00:00.0,55.696514
00:00.0,47.80779
00:00.0,54.76051
00:00.0,41.44242
00:00.0,23.02105
00:00.0,49.642517
00:00.0,51.610497
00:00.0,53.266388
00:00.0,54.625683
00:00.0,56.946095
00:00.0,55.5141
00:00.0,54.67493
00:00.0,56.34997
00:00.0,56.729134
00:00.0,55.769382
00:00.0,55.75956
00:00.0,55.70373
00:00.0,56.79515
00:00.0,39.44802
00:00.0,23.221785
00:00.0,21.208641
00:00.0,27.57217
00:00.0,49.434185
00:00.0,54.917007
00:00.0,38.37193
00:00.0,40.63063
00:00.0,36.830734
00:00.0,42.468147
00:00.0,49.821594
00:00.0,51.89598
00:00.0,49.31142
00:00.0,49.921436
00:00.0,51.405468
00:00.0,32.2046
00:00.0,48.71929
00:00.0,34.286068
00:00.0,50.90587
00:00.0,46.303154
00:00.0,39.065907
00:00.0,24.892921
00:00.0,17.016565
00:00.0,17.603607
00:00.0,14.4606695
00:00.0,14.752492
00:00.0,3.1460607
00:00.0,0.63143516
00:00.0,0.10696983
00:00.0,-0.09530789
00:00.0,-0.06922424
00:00.0,-0.20968968
00:00.0,-0.15890211
00:00.0,0.005693734
00:00.0,0.07612711
00:00.0,0.16175237
00:00.0,0.25446427
00:00.0,0.24024534
00:00.0,0.06194347
00:00.0,0.14186248
00:00.0,0.12803152
00:00.0,1.8976419
00:00.0,2.890303
00:00.0,7.4273653
00:00.0,14.201275
00:00.0,28.326494
00:00.0,24.47983
00:00.0,8.283297
00:00.0,1.086006
00:00.0,1.7594228
00:00.0,9.067723
00:00.0,16.48004
00:00.0,32.073036
00:00.0,40.56748
00:00.0,9.270386
00:00.0,7.5158587
00:00.0,10.379521
00:00.0,5.772488
00:00.0,1.3267021
00:00.0,2.5934525
00:00.0,0.86134213
00:00.0,1.3298444
00:00.0,2.9115264
00:00.0,5.237165
00:00.0,18.722496
00:00.0,20.386604
00:00.0,31.75124
00:00.0,41.830826
00:00.0,43.594727
00:00.0,32.382538
00:00.0,9.753531
00:00.0,6.784487
00:00.0,4.26348
00:00.0,15.90472
00:00.0,37.697567
00:00.0,44.025505
00:00.0,47.80986
00:00.0,51.927288
00:00.0,34.748318
00:00.0,15.596992
00:00.0,20.140697
00:00.0,19.215597
00:00.0,14.702099
00:00.0,24.427895
00:00.0,28.057226
00:00.0,36.268787
00:00.0,29.215593
00:00.0,38.916695
00:00.0,50.510857
00:00.0,54.07956
00:00.0,54.610725
00:00.0,50.679993
00:00.0,52.19883
00:00.0,52.295704
00:00.0,53.348755
00:00.0,54.61422
00:00.0,54.294598
00:00.0,53.477932
00:00.0,50.71705
00:00.0,39.286613
00:00.0,24.894394
00:00.0,46.90729
00:00.0,50.83988
00:00.0,43.989567
00:00.0,33.934776
00:00.0,31.646858
00:00.0,26.852346
00:00.0,51.068348
00:00.0,48.097694
00:00.0,32.106693
00:00.0,15.309979
00:00.0,25.592113
00:00.0,36.21193
00:00.0,36.70892
00:00.0,46.543526
00:00.0,56.162197
00:00.0,56.640903
00:00.0,56.15077
00:00.0,53.982487
00:00.0,53.16187
00:00.0,50.807606
00:00.0,29.077576
00:00.0,35.721764
00:00.0,26.147861
00:00.0,2.850794
00:00.0,4.5130677
00:00.0,4.194257
00:00.0,1.6138387
00:00.0,20.21306
00:00.0,20.818897
00:00.0,27.303514
00:00.0,30.214733
00:00.0,31.248615
00:00.0,36.17046
00:00.0,40.005924
00:00.0,36.569252
00:00.0,42.898067
00:00.0,46.703846
00:00.0,51.488747
00:00.0,52.04616
00:00.0,52.525944
00:00.0,53.86891
00:00.0,45.67353
00:00.0,29.271646
00:00.0,38.84504
00:00.0,31.137112
00:00.0,16.646843
00:00.0,25.533503
00:00.0,24.236107
00:00.0,22.277828
00:00.0,3.7073424
00:00.0,10.480089
00:00.0,28.008257
00:00.0,44.953854
00:00.0,44.214058
00:00.0,47.14257
00:00.0,52.76046
00:00.0,51.895863
00:00.0,51.78842
00:00.0,54.18462
00:00.0,54.171585
00:00.0,51.699516
00:00.0,52.52244
00:00.0,55.391773
00:00.0,38.016716
00:00.0,49.484818
00:00.0,28.368576
00:00.0,33.333847
00:00.0,27.553745
00:00.0,13.80351
00:00.0,10.96347
00:00.0,17.75369
00:00.0,15.369933
00:00.0,10.847155
00:00.0,12.988891
00:00.0,3.9125652
00:00.0,4.5436373
00:00.0,7.4443493
00:00.0,7.418717
00:00.0,10.258458
00:00.0,12.212063
00:00.0,14.828308
00:00.0,19.307459
00:00.0,21.432472
00:00.0,42.488228
00:00.0,50.961624
00:00.0,47.416462
00:00.0,50.21786
00:00.0,47.877136
00:00.0,30.573647
00:00.0,21.322044
00:00.0,7.42523
00:00.0,10.50953
00:00.0,3.689939
00:00.0,4.349398
00:00.0,1.5636442
00:00.0,0.409046
00:00.0,0.22470725
00:00.0,0.0829159
00:00.0,-0.005996227
00:00.0,0.032734513
00:00.0,0.22906992
00:00.0,1.763099
00:00.0,2.684749
00:00.0,4.6855984
00:00.0,6.716833
00:00.0,11.061756
00:00.0,17.546873
00:00.0,42.692604
00:00.0,33.77431
00:00.0,27.991518
00:00.0,23.642174
00:00.0,17.444092
00:00.0,14.44918
00:00.0,12.449522
00:00.0,2.278577
00:00.0,0.7841282
00:00.0,1.894845
00:00.0,5.5143237
00:00.0,5.648526
00:00.0,8.299913
00:00.0,15.776721
00:00.0,1.4526823
00:00.0,0.44986844
00:00.0,1.443088
00:00.0,0.3430812
00:00.0,0.15861702
00:00.0,0.043531954
00:00.0,-0.022266984
00:00.0,0.074802816
00:00.0,0.16955397
00:00.0,0.3398647
00:00.0,0.24921533
00:00.0,0.015744865
00:00.0,0.05448979
00:00.0,0.5267217
00:00.0,2.2628274
00:00.0,2.616583
00:00.0,0.52693915
00:00.0,1.587357
00:00.0,3.8427317
00:00.0,2.454754
00:00.0,2.9563532
00:00.0,4.9672894
00:00.0,7.9259596
00:00.0,18.893911
00:00.0,4.6738467
00:00.0,1.0142024
00:00.0,1.7527692
00:00.0,5.0419054
00:00.0,11.454387
00:00.0,15.466107
00:00.0,16.366385
00:00.0,11.198905
00:00.0,9.4712715
00:00.0,7.79626
00:00.0,18.497105
00:00.0,19.750195
00:00.0,8.4106045
00:00.0,6.7413397
00:00.0,1.883177
00:00.0,3.309663
00:00.0,0.59284914
00:00.0,0.38582718
00:00.0,0.0619331
00:00.0,0.01026386
00:00.0,-0.015202045
00:00.0,-0.011608422
00:00.0,-0.03786254
00:00.0,-0.013199329
00:00.0,0.043515146
00:00.0,-0.098738134
00:00.0,0.003489912
00:00.0,-0.009075284
00:00.0,0.01930505
00:00.0,0.12693742
00:00.0,0.20754772
00:00.0,0.25641578
00:00.0,0.24234703
00:00.0,0.12662885
00:00.0,0.15761194
00:00.0,0.16476548
00:00.0,0.10067552
00:00.0,0.083871365
00:00.0,0.27311713
00:00.0,0.5682859
00:00.0,1.0606081
00:00.0,1.0383482
00:00.0,0.32539096
00:00.0,0.375258
00:00.0,37.54338
00:00.0,36.298954
00:00.0,52.25045
00:00.0,50.96298
00:00.0,22.770657
00:00.0,22.701864
00:00.0,20.70223
00:00.0,17.161451
00:00.0,10.124038
00:00.0,11.968799
00:00.0,16.491318
00:00.0,20.60437
00:00.0,22.956812
00:00.0,26.948172
00:00.0,46.610413
00:00.0,51.77796
00:00.0,47.408512
00:00.0,50.031574
00:00.0,50.899166
00:00.0,50.70809
00:00.0,51.174522
00:00.0,49.382267
00:00.0,46.17224
00:00.0,51.200283
00:00.0,48.76775
00:00.0,32.644463
00:00.0,18.018429
00:00.0,22.843884
00:00.0,8.727786
00:00.0,10.97918
00:00.0,9.521091
00:00.0,5.501337
00:00.0,2.6681066
00:00.0,2.4440324
00:00.0,1.5572424
00:00.0,0.9388734
00:00.0,0.55535305
00:00.0,5.3462915
00:00.0,0.42565387
00:00.0,0.27230388
00:00.0,0.13836753
00:00.0,0.13883176
00:00.0,31.151339
00:00.0,47.38339
00:00.0,44.994553
00:00.0,46.701565
00:00.0,38.29056
00:00.0,40.23311
00:00.0,38.740788
00:00.0,35.546505
00:00.0,30.894007
00:00.0,21.150469
00:00.0,2.8560333
00:00.0,4.351809
00:00.0,1.4920433
00:00.0,4.763837
00:00.0,2.809053
00:00.0,2.5847077
00:00.0,3.7730129
00:00.0,3.5971637
00:00.0,5.1494207
00:00.0,9.061329
00:00.0,26.767172
00:00.0,48.8932
00:00.0,50.603157
00:00.0,51.402393
00:00.0,48.006355
00:00.0,16.959082
00:00.0,3.8905945
00:00.0,9.825651
00:00.0,3.1336613
00:00.0,1.3432623
00:00.0,0.25993386
00:00.0,0.96210194
00:00.0,1.8235226
00:00.0,0.40941453
00:00.0,0.475509
00:00.0,0.12468788
00:00.0,0.12592217
00:00.0,0.07399595
00:00.0,0.03810501
00:00.0,0.095303476
00:00.0,0.2123732
00:00.0,0.26371235
00:00.0,0.43669808
00:00.0,0.43023807
00:00.0,0.25763133
00:00.0,0.15588656
00:00.0,0.15122488
00:00.0,0.5325297
00:00.0,2.0314188
00:00.0,1.4139974
00:00.0,3.2252073
00:00.0,4.022722
00:00.0,1.919445
00:00.0,2.4124403
00:00.0,4.9401903
00:00.0,7.406169
00:00.0,6.903257
00:00.0,1.9928169
00:00.0,0.7695452
00:00.0,0.20842844
00:00.0,1.4116051
00:00.0,4.447265
00:00.0,8.252447
00:00.0,11.360334
00:00.0,14.213853
00:00.0,16.745457
00:00.0,13.28498
00:00.0,13.706797
00:00.0,18.124891
00:00.0,46.425278
00:00.0,44.923737
00:00.0,48.343082
00:00.0,44.58636
00:00.0,40.800045
00:00.0,37.858864
00:00.0,39.471516
00:00.0,49.401558
00:00.0,41.28912
00:00.0,33.579033
00:00.0,22.937183
00:00.0,14.743491
00:00.0,8.446029
00:00.0,1.9121053
00:00.0,1.664604
00:00.0,8.200491
00:00.0,10.120459
00:00.0,12.826584
00:00.0,22.214422
00:00.0,23.401
00:00.0,26.963715
00:00.0,17.53661
00:00.0,29.171667
00:00.0,45.67418
00:00.0,39.57161
00:00.0,48.15931
00:00.0,45.033703
00:00.0,51.90731
00:00.0,35.268692
00:00.0,37.999226
00:00.0,18.86625
00:00.0,21.910149
00:00.0,29.291708
00:00.0,22.478369
00:00.0,7.078753
00:00.0,5.768283
00:00.0,7.2639604
00:00.0,5.3048706
00:00.0,0.75693905
00:00.0,0.581696
00:00.0,0.11011654
00:00.0,0.16326657
00:00.0,0.26947883
00:00.0,0.80797386
00:00.0,0.2686867
00:00.0,0.14737767
00:00.0,2.0762396
00:00.0,0.8013372
00:00.0,3.3741894
00:00.0,5.764985
00:00.0,10.91864
00:00.0,45.296444
00:00.0,37.868324
00:00.0,22.525959
00:00.0,28.429516
00:00.0,29.120388
00:00.0,22.109367
00:00.0,22.822716
00:00.0,27.230892
00:00.0,35.107178
00:00.0,30.11593
00:00.0,35.12532
00:00.0,38.85814
00:00.0,42.461296
00:00.0,40.261234
00:00.0,46.92464
00:00.0,47.811993
00:00.0,51.052216
00:00.0,53.18441
00:00.0,53.940334
00:00.0,52.270027
00:00.0,36.71937
00:00.0,51.691936
00:00.0,56.249004
00:00.0,40.058945
00:00.0,38.783432
00:00.0,44.643646
00:00.0,41.38749
00:00.0,42.051353
00:00.0,38.520767
00:00.0,42.638317
00:00.0,35.089188
00:00.0,39.154514
00:00.0,42.165096
00:00.0,38.2708
00:00.0,17.025227
00:00.0,27.469475
00:00.0,16.673626
00:00.0,14.549684
00:00.0,13.738466
00:00.0,13.165176
00:00.0,13.13085
00:00.0,14.209334
00:00.0,7.8800006
00:00.0,11.826717
00:00.0,21.298845
00:00.0,13.647355
00:00.0,30.86349
00:00.0,38.575695
00:00.0,34.32226
00:00.0,42.097603
00:00.0,38.09628
00:00.0,29.484291
00:00.0,35.91976
00:00.0,28.407478
00:00.0,25.401278
00:00.0,32.257973
00:00.0,27.424513
00:00.0,6.2501907
00:00.0,1.0030153
00:00.0,0.73842746
00:00.0,0.8736686
00:00.0,0.2292485
00:00.0,0.25622585
00:00.0,0.06861544
00:00.0,0.024473846
00:00.0,-0.012494266
00:00.0,0.048585653
00:00.0,0.19653708
00:00.0,4.067346
00:00.0,13.380259
00:00.0,22.572119
00:00.0,37.692364
00:00.0,31.800133
00:00.0,34.759106
00:00.0,32.411266
00:00.0,32.792034
00:00.0,37.689396
00:00.0,41.379833
00:00.0,43.126526
00:00.0,30.122665
00:00.0,25.650478
00:00.0,23.871971
00:00.0,8.949356
00:00.0,14.8395405
00:00.0,20.23341
00:00.0,27.022867
00:00.0,36.224888
00:00.0,34.603
00:00.0,36.082714
00:00.0,39.576218
00:00.0,40.580547
00:00.0,35.572952
00:00.0,31.434172
00:00.0,50.17513
00:00.0,42.397377
00:00.0,47.07529
00:00.0,45.153614
00:00.0,32.05625
00:00.0,35.607204
00:00.0,47.98157
00:00.0,49.001225
00:00.0,39.264946
00:00.0,21.763218
00:00.0,7.635721
00:00.0,6.725751
00:00.0,14.701564
00:00.0,1.241578
00:00.0,1.4996333
00:00.0,1.893713
00:00.0,0.19495359
00:00.0,1.6181219
00:00.0,1.1008552
00:00.0,0.3913198
00:00.0,0.28345275
00:00.0,4.5020247
00:00.0,0.88880175
00:00.0,0.3939116
00:00.0,1.3678095
00:00.0,1.4624523
00:00.0,1.0713204
00:00.0,12.595543
00:00.0,16.101439
00:00.0,21.069391
00:00.0,10.230385
00:00.0,16.597364
00:00.0,15.8020115
00:00.0,16.908777
00:00.0,11.509942
00:00.0,9.604081
00:00.0,6.4109154
00:00.0,3.657738
00:00.0,1.3303738
00:00.0,6.7498236
00:00.0,19.037745
00:00.0,18.306736
00:00.0,21.549393
00:00.0,26.314335
00:00.0,26.271006
00:00.0,29.488491
00:00.0,26.447956
00:00.0,21.734581
00:00.0,42.11656
00:00.0,51.74995
00:00.0,50.42451
00:00.0,52.64595
00:00.0,52.99774
00:00.0,52.220745
00:00.0,53.90343
00:00.0,54.904247
00:00.0,54.678364
00:00.0,53.07444
00:00.0,44.073223
00:00.0,41.3319
00:00.0,30.011297
00:00.0,9.367198
00:00.0,20.889517
00:00.0,16.329088
00:00.0,13.551099
00:00.0,10.098667
00:00.0,8.219763
00:00.0,7.8366103
00:00.0,9.385525
00:00.0,10.123235
00:00.0,9.473975
00:00.0,9.883313
00:00.0,13.25424
00:00.0,36.697937
00:00.0,46.53169
00:00.0,38.833767
00:00.0,34.00555
00:00.0,40.204025
00:00.0,32.429585
00:00.0,22.955786
00:00.0,31.84919
00:00.0,40.174084
00:00.0,24.99627
00:00.0,23.357784
00:00.0,14.550941
00:00.0,2.3895814
00:00.0,2.2516043
00:00.0,4.4821725
00:00.0,7.0760694
00:00.0,5.5768886
00:00.0,4.632427
00:00.0,6.416904
00:00.0,7.4704256
00:00.0,9.003806
00:00.0,8.366792
00:00.0,7.5303507
00:00.0,5.6050596
00:00.0,12.502565
00:00.0,11.480572
00:00.0,9.473702
00:00.0,21.662336
00:00.0,25.933592
00:00.0,20.14422
00:00.0,11.789432
00:00.0,7.3693223
00:00.0,7.952053
00:00.0,3.7252004
00:00.0,1.0425231
00:00.0,2.9600446
00:00.0,0.15834558
00:00.0,0.22293434
00:00.0,0.73157585
00:00.0,2.633313
00:00.0,0.9106529
00:00.0,1.0233089
00:00.0,0.82913333
00:00.0,0.9317945
00:00.0,1.1006218
00:00.0,0.9547361
00:00.0,3.0552807
00:00.0,11.178659
00:00.0,7.1557565
00:00.0,4.8355546
00:00.0,4.4908643
00:00.0,3.528095
00:00.0,4.125246
00:00.0,1.4208436
00:00.0,0.579613
00:00.0,0.86177224
00:00.0,0.27034575
00:00.0,0.20435497
00:00.0,0.05140835
00:00.0,0.060172617
00:00.0,-0.00105238
00:00.0,-0.032731533
00:00.0,0.08044875
00:00.0,0.25301775
00:00.0,0.36446327
00:00.0,0.73029375
00:00.0,0.66862917
00:00.0,0.50464773
00:00.0,0.8707814
00:00.0,4.1314807
00:00.0,3.674318
00:00.0,9.302605
00:00.0,8.391764
00:00.0,6.4696937
00:00.0,6.89145
00:00.0,3.46143
00:00.0,3.1488118
00:00.0,1.5308908
00:00.0,0.47921056
00:00.0,0.25820997
00:00.0,0.2815996
00:00.0,0.52499104
00:00.0,1.5547853
00:00.0,2.0057914
00:00.0,0.7502617
00:00.0,0.29055262
00:00.0,1.338469
00:00.0,1.775778
00:00.0,12.625852
00:00.0,15.253337
00:00.0,17.686344
00:00.0,24.771854
00:00.0,26.659874
00:00.0,14.65704
00:00.0,32.248775
00:00.0,37.98903
00:00.0,40.48262
00:00.0,37.106018
00:00.0,34.40531
00:00.0,44.78835
00:00.0,42.75365
00:00.0,33.198444
00:00.0,23.34584
00:00.0,23.474276
00:00.0,9.163001
00:00.0,13.350582
00:00.0,12.603363
00:00.0,5.62799
00:00.0,1.1334505
00:00.0,1.3470706
00:00.0,1.3559781
00:00.0,0.7997329
00:00.0,1.4490464
00:00.0,1.7338471
00:00.0,4.03224
00:00.0,10.362885
00:00.0,3.3308806
00:00.0,1.4015144
00:00.0,2.8372931
00:00.0,13.2092905
00:00.0,8.38566
00:00.0,27.299328
00:00.0,26.006207
00:00.0,45.971176
00:00.0,20.646435
00:00.0,7.4631686
00:00.0,14.564224
00:00.0,30.505598
00:00.0,22.855701
00:00.0,5.8311505
00:00.0,7.18638
00:00.0,3.1401134
00:00.0,0.36372826
00:00.0,0.84879905
00:00.0,0.7543869
00:00.0,1.0046656
00:00.0,2.0675035
00:00.0,2.7540858
00:00.0,2.1902823
00:00.0,2.3155494
00:00.0,1.9954557
00:00.0,2.0035815
00:00.0,1.8372941
00:00.0,4.319744
00:00.0,4.056641
00:00.0,0.64141566
00:00.0,0.39302728
00:00.0,0.16050139
00:00.0,0.07213122
00:00.0,0.09294987
00:00.0,0.35642478
00:00.0,1.2459116
00:00.0,0.44960958
00:00.0,1.0296941
00:00.0,0.5312049
00:00.0,1.3764049
00:00.0,0.0990023
00:00.0,0.39489704
00:00.0,0.5634752
00:00.0,0.3497519
00:00.0,0.31247705
00:00.0,0.47101992
00:00.0,0.7594274
00:00.0,0.60285485
00:00.0,1.3387077
00:00.0,3.921934
00:00.0,2.560006
00:00.0,12.323775
00:00.0,22.226774
00:00.0,32.029774
00:00.0,30.240566
00:00.0,46.81703
00:00.0,51.06881
00:00.0,50.002598
00:00.0,42.656445
00:00.0,44.848083
00:00.0,41.23121
00:00.0,41.637432
00:00.0,37.033516
00:00.0,28.527416
00:00.0,17.209354
00:00.0,14.480508
00:00.0,10.4147215
00:00.0,11.070406
00:00.0,16.578772
00:00.0,13.113615
00:00.0,10.009959
00:00.0,13.659155
00:00.0,10.5017395
00:00.0,17.708954
00:00.0,15.075025
00:00.0,24.272858
00:00.0,18.511164
00:00.0,17.112762
00:00.0,27.482462
00:00.0,30.287098
00:00.0,34.500042
00:00.0,23.064577
00:00.0,34.477543
00:00.0,23.94722
00:00.0,32.29204
00:00.0,30.922295
00:00.0,23.194517
00:00.0,29.793852
00:00.0,9.990159
00:00.0,14.885705
00:00.0,24.131554
00:00.0,32.018177
00:00.0,32.187035
00:00.0,38.75387
00:00.0,38.003704
00:00.0,44.715282
00:00.0,41.56727
00:00.0,45.268967
00:00.0,33.98982
00:00.0,45.154053
00:00.0,48.12503
00:00.0,32.85461
00:00.0,42.721844
00:00.0,47.496635
00:00.0,41.410675
00:00.0,19.772245
00:00.0,32.077045
00:00.0,32.33975
00:00.0,30.521856
00:00.0,17.697035
00:00.0,6.318667
00:00.0,5.976199
00:00.0,19.31612
00:00.0,18.584564
00:00.0,8.364172
00:00.0,8.2304325
00:00.0,11.644119
00:00.0,15.363695
00:00.0,16.938248
00:00.0,32.179913
00:00.0,15.188057
00:00.0,28.084583
00:00.0,28.975826
00:00.0,7.531033
00:00.0,4.9246273
00:00.0,4.943378
00:00.0,6.415426
00:00.0,2.630235
00:00.0,15.825367
00:00.0,4.2513413
00:00.0,1.2583036
00:00.0,7.035898
00:00.0,3.1476982
00:00.0,2.0969996
00:00.0,0.35269207
00:00.0,0.15984833
00:00.0,0.008657098
00:00.0,0.07618821
00:00.0,0.19451168
00:00.0,0.34662548
00:00.0,0.25720173
00:00.0,0.37701494
00:00.0,0.6424039
00:00.0,0.44704026
00:00.0,0.2715022
00:00.0,0.25161302
00:00.0,0.30309653
00:00.0,8.307228
00:00.0,4.8585443
00:00.0,4.654598
00:00.0,6.132601
00:00.0,3.985347
00:00.0,4.4669194
00:00.0,10.635616
00:00.0,4.633163
00:00.0,1.1944745
00:00.0,3.0487344
00:00.0,3.2237158
00:00.0,0.46984255
00:00.0,0.9173024
00:00.0,0.07463449
00:00.0,0.10182929
00:00.0,0.7889032
00:00.0,4.512217
00:00.0,13.319004
00:00.0,17.165567
00:00.0,17.994078
00:00.0,14.555096
00:00.0,14.81045
00:00.0,22.622671
00:00.0,20.025448
00:00.0,41.03014
00:00.0,42.604855
00:00.0,52.32185
00:00.0,49.455727
00:00.0,34.472057
00:00.0,42.44669
00:00.0,5.171331
00:00.0,14.729046
00:00.0,10.031689
00:00.0,25.214384
00:00.0,26.156796
00:00.0,42.491096
00:00.0,50.82063
00:00.0,30.858404
00:00.0,16.999592
00:00.0,16.619766
00:00.0,13.034945
00:00.0,18.661646
00:00.0,23.39433
00:00.0,31.569563
00:00.0,33.007862
00:00.0,37.12047
00:00.0,36.44023
00:00.0,39.96948
00:00.0,43.568676
00:00.0,40.164806
00:00.0,48.685024
00:00.0,47.759907
00:00.0,52.92724
00:00.0,49.79593
00:00.0,48.057056
00:00.0,46.89645
00:00.0,41.28524
00:00.0,41.77596
00:00.0,34.256565
00:00.0,40.59228
00:00.0,22.589407
00:00.0,27.46747
00:00.0,17.931387
00:00.0,20.71642
00:00.0,19.014189
00:00.0,21.187325
00:00.0,20.85128
00:00.0,20.301903
00:00.0,19.712893
00:00.0,17.254562
00:00.0,17.095642
00:00.0,21.96328
00:00.0,42.84031
00:00.0,41.20617
00:00.0,45.473816
00:00.0,30.44983
00:00.0,20.165787
00:00.0,28.664476
00:00.0,19.525747
00:00.0,22.237864
00:00.0,28.933002
00:00.0,18.856138
00:00.0,25.313248
00:00.0,29.198195
00:00.0,4.9002137
00:00.0,5.6140184
00:00.0,14.202536
00:00.0,10.579257
00:00.0,14.387352
00:00.0,20.96381
00:00.0,29.118942
00:00.0,36.78166
00:00.0,44.50981
00:00.0,47.283325
00:00.0,48.402092
00:00.0,51.46814
00:00.0,53.78068
00:00.0,51.801655
00:00.0,39.020046
00:00.0,43.457577
00:00.0,50.889664
00:00.0,44.944744
00:00.0,43.88409
00:00.0,32.167847
00:00.0,35.759293
00:00.0,27.363735
00:00.0,23.528559
00:00.0,24.942741
00:00.0,6.742112
00:00.0,8.368308
00:00.0,16.883081
00:00.0,18.364931
00:00.0,22.396902
00:00.0,23.202187
00:00.0,27.293653
00:00.0,23.772823
00:00.0,26.815123
00:00.0,25.010551
00:00.0,20.524055
00:00.0,28.614712
00:00.0,37.37399
00:00.0,39.268536
00:00.0,44.131493
00:00.0,38.748886
00:00.0,30.929932
00:00.0,17.942713
00:00.0,22.756464
00:00.0,7.8614197
00:00.0,3.8561316
00:00.0,3.335347
00:00.0,0.4593476
00:00.0,-0.000179946
00:00.0,-0.04529941
00:00.0,-0.0657208
00:00.0,-0.04949242
00:00.0,0.12563187
00:00.0,0.240827
00:00.0,5.3976207
00:00.0,4.923648
00:00.0,7.621072
00:00.0,7.7684417
00:00.0,10.633082
00:00.0,6.359834
00:00.0,13.914506
00:00.0,17.67095
00:00.0,12.856812
00:00.0,13.33429
00:00.0,3.7592518
00:00.0,4.1049542
00:00.0,3.7630792
00:00.0,0.26618496
00:00.0,-0.030442655
00:00.0,-0.024843752
00:00.0,-0.03850454
00:00.0,-0.08475375
00:00.0,-0.15124738
00:00.0,-0.011166036
00:00.0,-0.09351188
00:00.0,-0.06667483
00:00.0,0.06202525
00:00.0,0.2643376
00:00.0,1.9086347
00:00.0,2.698972
00:00.0,3.9977744
00:00.0,4.608981
00:00.0,2.034984
00:00.0,2.3643448
00:00.0,4.481736
00:00.0,3.1883485
00:00.0,0.4185025
00:00.0,0.11356607
00:00.0,0.05651003
00:00.0,0.018446028
00:00.0,-0.022058368
